user_id,porcentaje_recomendacion,cantidad_gastada,cantidad_items
ramramram,100.0,2946.65,252.0
random-idiot,100.0,1457.14,139.0
randomURLhere-_-,100.0,489.71,51.0
random_dude_117,100.0,595.61,77.0
randomaddressfornow,75.0,,
randomnes,100.0,3791.83,246.0
randomnumbers217,100.0,1320.93,100.0
randymustache,100.0,2433.14,231.0
randyy242,42.857142857142854,6240.849999999999,514.0
rangalocks,100.0,4722.23,372.0
rangazprid3,100.0,1316.06,132.0
rangerftw,100.0,,
raoey,100.0,1506.75,124.0
raphaeleishot,100.0,16.98,16.0
raptorsea,50.0,395.71,22.0
raquja,100.0,,
rare373,100.0,3417.71,260.0
rarejapan,66.66666666666666,629.6899999999999,45.0
rascalewez,100.0,1853.74,148.0
ratbot01,0.0,1407.32,120.0
ratchetfromglenrust,100.0,245.81,32.0
ratgnomekingkeem,77.77777777777779,1145.84,163.0
rattlesn,100.0,5136.2,412.0
rav33nooo,100.0,983.25,90.0
ravenmusicaus,100.0,835.48,71.0
ravenovski,100.0,1432.18,95.0
ravichop89,66.66666666666666,350.77,45.0
ravijay1234,100.0,0.0,9.0
raviyn,100.0,617.66,44.0
rawrcakez,100.0,,
raynix,100.0,973.43,69.0
rayoz12,50.0,1332.19,102.0
rayvanuto,100.0,1028.1299999999999,110.0
razarealm,87.5,2372.5,156.0
razemini,100.0,214.82,36.0
razormate1,100.0,,
razzer_serbia_2,100.0,405.77,49.0
rcaspersz,100.0,652.49,107.0
rcdarkangel,100.0,3791.39,291.0
re4ctive711,100.0,80.4,76.0
readingthis4noobs,100.0,119.9,57.0
readmedude,100.0,,
readthisURL,100.0,249.82999999999998,33.0
realSMFC,100.0,,
realize2,80.0,112.35000000000001,23.0
reallifecheater,90.0,3455.21,302.0
reallycoolman,100.0,88.9,96.0
realreepz,100.0,985.76,93.0
realricky,100.0,560.68,51.0
reaperofsouls6482,100.0,1435.82,125.0
reaping_rob,100.0,403.77,37.0
rearae,100.0,,
rebarb,100.0,74.96,15.0
rebelsuprising,100.0,427.65,45.0
recklesspug,0.0,773.65,64.0
recognise,100.0,2287.97,131.0
recoilcomaero,100.0,1677.85,200.0
recon931,100.0,269.89,20.0
red_og,100.0,1983.55,160.0
redarmyjj,100.0,241.81,65.0
reddayesocks,75.0,,
reddeadslayer,100.0,1393.1399999999999,108.0
reddevilsforlife,100.0,214.88,26.0
reddoesstuff,100.0,364.83,37.0
redfacedpyro,100.0,1138.26,133.0
redfaction38,100.0,312.82,31.0
redfox5367,100.0,134.92000000000002,18.0
redial123,0.0,844.66,62.0
redlei,87.5,2146.63,176.0
redpandaking,100.0,166.88,28.0
redpillgaming,71.42857142857143,7196.0,559.0
redrider623,75.0,2165.08,197.0
redsncrimson,100.0,723.48,65.0
redstonedragon89,100.0,383.78,28.0
redworld,85.71428571428571,3916.84,298.0
reedrulz,100.0,981.18,99.0
reflexaus,50.0,315.78999999999996,61.0
regalgjblue,33.33333333333333,1260.16,122.0
regansmash1,100.0,1322.27,107.0
regentorange,75.0,2125.56,194.0
regester,100.0,,
reggiestarr,100.0,382.8,34.0
registeredso,30.0,894.06,99.0
regulusleo,100.0,555.52,69.0
reiak,100.0,,
reijimate,55.55555555555556,1215.08,151.0
reilly2134,50.0,400.74,47.0
reina_san,100.0,809.93,98.0
reivehnfliyt,100.0,1476.09,144.0
rekkler,100.0,1688.97,141.0
rektlegolad,100.0,663.54,60.0
rekwah,0.0,1514.84,131.0
relesprit,100.0,2568.32,104.0
reliquiaen,100.0,,
rembestogirl,0.0,417.64,100.0
reminator1234,100.0,,
remmbo,100.0,1141.2,93.0
remyau,100.0,5600.82,1025.0
renanhr,100.0,985.39,153.0
renegade_sock,0.0,,
rengnar,100.0,1181.83,122.0
reowmeowmeow,100.0,295.8,36.0
repdota,0.0,3736.37,364.0
reptarizm,100.0,244.87,49.0
reptiliangovernment,100.0,643.33,114.0
rerety2,100.0,69.94,32.0
reservegoalie,100.0,8045.94,374.0
resinlipbongface,75.0,2886.39,232.0
reszluigii,33.33333333333333,631.73,43.0
retropixel-car95,100.0,3858.25,352.0
revalation90,100.0,1132.29,97.0
revickz,100.0,1432.8999999999999,285.0
revolverace,100.0,2749.93,212.0
revolvingelk,100.0,1045.33,80.0
rewfifa,100.0,194.92000000000002,46.0
rexmatical,100.0,1134.2,101.0
rexsniper,100.0,1474.9,177.0
reywqrrtty,100.0,594.63,68.0
rezerno,100.0,3640.34,490.0
rezmwashere,100.0,899.54,89.0
rezubian,100.0,317.83,27.0
rfgrgdrgrg,0.0,,
rfs-JiM,100.0,1290.12,126.0
rgauthams,100.0,,
rgdraco,100.0,227.9,50.0
rgnr81,100.0,675.6,68.0
rgshgfdhgfdhtrht,100.0,231.82,57.0
rharryr,100.0,9.99,11.0
rhooky,100.0,2034.95,197.0
rhys3852,80.0,320.82,40.0
rhys552,100.0,544.62,57.0
ricardojr190,62.5,1102.55,273.0
rich_,100.0,692.65,68.0
richbags12,90.0,5935.8,709.0
richershade,50.0,2593.36,249.0
richy12879,100.0,,
rick100,100.0,3312.4,365.0
rickharrisonpawnshop,50.0,1108.21,173.0
rickoning,100.0,2955.89,255.0
ridinyamum,100.0,,
rielle20,100.0,1074.45,69.0
rigggy,100.0,2501.48,158.0
riletyface,85.71428571428571,1462.26,114.0
rilmer,100.0,2774.53,306.0
rimisaccount,100.0,1389.71,152.0
rinco69,100.0,5192.23,591.0
ringostingo,100.0,6187.86,511.0
rioblu445,100.0,29.98,22.0
riokaze,100.0,87.94,12.0
riorohill,100.0,627.62,39.0
riotjapan,100.0,122.93,15.0
ripjack311,80.0,2618.41,263.0
ripvision,100.0,,
riseofnations231,100.0,152.92,14.0
ristoff-,100.0,1690.8799999999999,156.0
ritzhi,100.0,371.71,37.0
ritzyswordfish,100.0,1356.21,141.0
riuu,100.0,2129.81,171.0
rixs,100.0,1883.46,185.0
riyad602,100.0,29.98,7.0
rizkywarouw,100.0,465.76,45.0
rjv4527,100.0,488.65,67.0
rkd,100.0,,
rladudals,100.0,1021.3199999999999,65.0
rninetynine,100.0,,
robbiem2002,100.0,1066.28,100.0
robenspannari,100.0,433.69,65.0
roberto282,0.0,3648.92,277.0
robertstevenson,100.0,2931.17,201.0
robinisamazing,33.33333333333333,1459.77,126.0
robloxnoob,100.0,1242.24,121.0
robotb9,50.0,,
robotcoyote,100.0,2217.75,232.0
robotninja3000,100.0,2531.65,218.0
robotverve,100.0,610.45,62.0
robsonrrs,100.0,1373.87,154.0
robustical,71.42857142857143,2054.5499999999997,181.0
robustra,100.0,11.98,17.0
rockberry,100.0,2093.4,188.0
rockethaul,100.0,1146.3899999999999,82.0
rockjond,75.0,161.87,28.0
rofldogsz,100.0,54.96,7.0
roflmaosPancakes,100.0,681.01,78.0
rofltempo,100.0,290.81,32.0
roguejet,100.0,111.88,31.0
rogueone3,100.0,3538.89,239.0
roh135,100.0,34.98,6.0
roitethere,100.0,384.85,86.0
rojomojo890,100.0,876.3199999999999,102.0
rokrslayr,100.0,311.74,33.0
roksta101,100.0,560.58,54.0
rokudoan,100.0,1985.97,269.0
roley200,100.0,145.9,12.0
rollergator,100.0,3546.12,314.0
rollhack,100.0,2068.54,802.0
romakin,100.0,14363.59,1283.0
roman90009,100.0,8061.2699999999995,689.0
romejanic,100.0,269.89,22.0
romenlaw,0.0,203.84,45.0
rompompastomp,100.0,2362.2799999999997,213.0
romro,100.0,2031.86,102.0
romulis13,88.88888888888889,1478.0,145.0
ronaldoricorj,100.0,868.47,82.0
ronnietran,0.0,6663.5199999999995,291.0
ronnocbarton,100.0,866.48,78.0
ronzack,60.0,10052.64,1283.0
rookynightwing,90.0,2544.19,204.0
rooneywatson,100.0,1305.25,110.0
roonyhd,100.0,1504.3899999999999,103.0
rooseph,0.0,354.82,31.0
rootEnginear,100.0,966.29,86.0
rootsareya2,100.0,29.97,11.0
rorty,100.0,1470.75,136.0
rosalindo,50.0,2052.44,266.0
rossico,100.0,355.76,47.0
rotflmaoman,100.0,3078.1,120.0
rothplayzito,100.0,2310.12,463.0
rowjack1993,100.0,8852.92,736.0
royrox,75.0,104.92,51.0
rozashelz,100.0,1812.8999999999999,175.0
rpg_adventures,100.0,,
rpsntc,100.0,1558.07,142.0
rrbr,50.0,1060.27,111.0
rryder,75.0,832.54,157.0
rscroop,100.0,968.47,85.0
rsd2,100.0,239.8,30.0
rsm_garlskg,100.0,94.97,60.0
rsqwxyg,100.0,42.96,5.0
rstrolf,80.0,1685.55,193.0
rtd98,100.0,969.4,91.0
rtdavid,100.0,626.64,66.0
rtsth,100.0,201.89000000000001,22.0
rtyzen,100.0,688.4499999999999,71.0
ruanvg001,100.0,1367.22,131.0
rubber64,100.0,399.65,51.0
rudetube,100.0,1552.44,147.0
ruemz1,100.0,908.3,109.0
rufus5x,100.0,,
rulthariuz,50.0,1603.1,116.0
ruludo,100.0,113.91,39.0
runnerofchaos,100.0,2711.16,185.0
rushworld99,100.0,4897.25,433.0
rushyy,100.0,,
rusinamiespoju,100.0,899.05,93.0
russelmao,66.66666666666666,1476.0,152.0
rusteh23,100.0,524.7,51.0
rusticrobbo,50.0,,
rustinggunner,100.0,149.92999999999998,10.0
rustyburger1,100.0,279.78,32.0
rustygamer,100.0,839.48,68.0
rustyspoon14,100.0,,
ruxton,100.0,4388.2,357.0
ruyanisme,100.0,160.9,15.0
ryalln,100.0,1173.1399999999999,82.0
ryanchuabacon,100.0,905.03,187.0
ryanflyin13,100.0,825.5,73.0
ryanirons2,100.0,1706.83,157.0
ryanwh,100.0,1951.69,210.0
ryhtb4k3iwtgpiw3hq4,100.0,340.81,28.0
rylo20340,66.66666666666666,2698.0,252.0
rymotion1,100.0,1120.28,88.0
ryno69445,100.0,9141.59,852.0
ryobi_samurai,100.0,3032.19,221.0
ryousei,0.0,1444.82,144.0
ryryguy,100.0,849.42,75.0
ryth1197,100.0,132.91,41.0
ryudasteam,100.0,59.9,117.0
ryukahtk,66.66666666666666,1204.24,159.0
s0ggy,100.0,324.8,31.0
s0mbr3r0,100.0,1646.44,161.0
s2006mark,100.0,132.92000000000002,31.0
s3ba5t13n,100.0,,
sIuttrak,100.0,693.57,78.0
sTruggl3s,100.0,,
saSZapauer,100.0,14.99,2.0
saalazar,100.0,419.78,74.0
sabfy72uibngbniasfoq2hgio,100.0,255.83999999999997,17.0
sabre714,100.0,112.89,26.0
sabretoothwalrus,66.66666666666666,2344.31,210.0
saccharinity,100.0,1394.47,148.0
sad-commie,100.0,3694.34,306.0
sadLyf,100.0,1176.26,108.0
sadbadvlad,100.0,849.41,104.0
sadguy64,100.0,2439.49,155.0
sadisticsalmon,100.0,2524.6,176.0
sadmexican,87.5,873.5,76.0
saewa,50.0,,
sain1000,0.0,3355.47,268.0
saint556,100.0,6562.66,583.0
saintfox,100.0,3499.29,314.0
saintino,100.0,,
sakataalan,100.0,1362.95,178.0
sakmurachan,100.0,1882.55,199.0
sakurayuki,100.0,4220.75,884.0
salan8973598,100.0,1420.24,90.0
salmonaus,100.0,4675.45,431.0
saltYplayZ,100.0,196.9,18.0
salt_peppered,100.0,1720.86,148.0
salthesquirrel,100.0,24.97,4.0
saltpeanutty,100.0,221.85,30.0
saltyman4,100.0,518.6999999999999,33.0
saltymines,100.0,784.35,69.0
saltymotherfucker,80.0,1585.85,198.0
sam_allen1,100.0,325.78999999999996,35.0
sam_broomby,100.0,1173.3799999999999,102.0
sam_mindyourbuisnesslove,66.66666666666666,786.09,73.0
samarox,100.0,1388.04,124.0
samdakilla,100.0,1445.33,81.0
samdidit,100.0,271.75,65.0
sameinator,100.0,,
samgamerbrboladao,100.0,24.99,14.0
samham1,83.33333333333334,714.56,66.0
samiamyel,100.0,195.89000000000001,22.0
samkad,100.0,4.99,4.0
sammichemaker,100.0,1312.2,146.0
sammonchex,100.0,1679.78,120.0
sammyishere,100.0,117.91,17.0
samsamandhecancan,100.0,1305.37,104.0
samsul,83.33333333333334,204.89,21.0
samuelx5,75.0,1943.6399999999999,172.0
samurottman,100.0,59.96,15.0
samyol,100.0,1551.99,171.0
samzero,100.0,589.6899999999999,77.0
san48192,100.0,591.66,54.0
sananaderi,75.0,,
sanaret,100.0,,
sandgroper,100.0,2542.98,233.0
sandmeng,100.0,834.44,90.0
sandro5552,100.0,616.74,57.0
sandw1ch,100.0,2866.66,205.0
sandwiches1,0.0,1560.87,172.0
sanicissped,71.42857142857143,791.4,100.0
sanscripter,100.0,2789.5099999999998,266.0
santa100,100.0,433.69,79.0
santiagoivanov,80.0,791.66,89.0
sanuk_games,100.0,237.84,21.0
sarganis,100.0,89.98,48.0
sarge300491,100.0,214.85999999999999,32.0
sarge_017,0.0,,
sas123567,100.0,441.8,30.0
sasgat,100.0,250.85,108.0
sashthedude,100.0,1337.25,92.0
sasnapper,100.0,1594.0,129.0
sasssay,33.33333333333333,2097.85,143.0
sassy_the_sasquatch,0.0,1127.25,114.0
satansbae,100.0,822.26,98.0
satoshi-uram,50.0,1158.1,175.0
saturnyplace,50.0,1587.6399999999999,145.0
savageh,100.0,277.83,30.0
savageshadow,100.0,2739.0099999999998,269.0
savegamereview,100.0,2388.31,280.0
saviscool,100.0,1798.11,151.0
sawesd,100.0,3116.69,295.0
sawtooth44,100.0,1909.23,152.0
sayan9001,100.0,310.82,32.0
sazetal,60.0,2857.83,273.0
sbeeziz,66.66666666666666,2907.0499999999997,237.0
sbeghen,100.0,14.99,2.0
scarcityy,0.0,614.73,45.0
scarfacejoe10,83.33333333333334,953.42,90.0
scaryoffice,100.0,256.71999999999997,49.0
scarytankman10,100.0,4987.17,368.0
schizirenia,0.0,235.82999999999998,26.0
schwarzz09,100.0,959.3299999999999,92.0
scoot88,100.0,2813.44,193.0
scottbrady,100.0,,
scoutcrap1,100.0,599.0,86.0
scream21,100.0,7343.01,656.0
screenshotthisanduploadittoimgur,100.0,,
scrodobaggins,100.0,1756.73,185.0
scroopy22,100.0,4959.28,460.0
scrubnauts_,100.0,185.85999999999999,36.0
scrubzee,100.0,219.81,26.0
scruffred,100.0,279.82,21.0
scruffy441,75.0,1129.13,101.0
scummyladsRus,100.0,880.88,167.0
scyana4,100.0,695.21,74.0
sddfg024bzarfgdg,40.0,212.85999999999999,34.0
sdfesdfes,100.0,773.64,179.0
sdgsdfgsdfhshdgh,100.0,,
sdq101,100.0,1234.57,132.0
sea_storm,100.0,84.97,24.0
seacrow,100.0,1055.3899999999999,97.0
sealbloke,100.0,1658.06,134.0
sealyx,100.0,912.43,76.0
sean1090,100.0,182.87,27.0
seantheextraprawnsheepguy,100.0,10298.01,942.0
seatkung,100.0,1018.38,94.0
sebastiam,100.0,0.0,5.0
sebastian7789,100.0,765.39,63.0
seblyftw,100.0,689.59,115.0
secretcodrin,77.77777777777779,522.63,100.0
secretmessage6969,100.0,719.52,76.0
seederers,100.0,688.06,56.0
seedy1,100.0,,
seeejayy,100.0,,
seek83,80.0,9357.51,860.0
seige7,100.0,1492.86,149.0
seiuchi,100.0,493.63,61.0
selfishpiggy,100.0,800.9599999999999,67.0
sellgamerr,100.0,32.97,34.0
sem12347,100.0,,
semmers,100.0,488.59999999999997,54.0
senastheminer,100.0,642.58,71.0
senhorrenao,100.0,,
senhp,100.0,68.94,21.0
senna_22,100.0,259.8,31.0
senpai_the_slutty,80.0,3603.7599999999998,173.0
senpiflesh,66.66666666666666,795.57,100.0
sensei_boi,50.0,1331.21,92.0
sensualidade,100.0,508.64,58.0
sentientdorito,66.66666666666666,367.69,66.0
serafiki,77.77777777777779,4810.93,410.0
sergarino,100.0,584.59,80.0
sergei_from_kazakhstan,100.0,650.56,72.0
sergioxks1,100.0,2829.66,228.0
serialies,100.0,2606.88,168.0
serkulees,100.0,2586.74,159.0
serpentine19,100.0,1741.89,143.0
sesepe,100.0,20033.76,2415.0
seth043,100.0,542.79,39.0
seukuka,100.0,1896.62,142.0
seuseupai,100.0,619.6,70.0
seveneightnine,37.5,1500.8799999999999,176.0
sexinahatyer,100.0,2578.62,243.0
sexyawp,100.0,64.94,9.0
sexybabes,100.0,1797.0,139.0
sexyduck128,100.0,954.4,88.0
sexysob,100.0,1513.86,132.0
sgp_solarglow,100.0,1423.09,139.0
sgt116,100.0,705.64,67.0
sgtTutui,100.0,606.69,63.0
sgtd,100.0,5447.35,551.0
sgtion,100.0,74.98,16.0
sgtkitty,0.0,799.71,47.0
sgtlukiebear,100.0,465.71999999999997,57.0
sh06un1,100.0,,
sh31tf4c3,100.0,536.68,50.0
shaco4life,100.0,724.52,82.0
shaddowofadream,100.0,3601.81,288.0
shadimar6969,100.0,2594.2,235.0
shadowassassin17,100.0,2928.95,270.0
shadowmakenshi,100.0,2329.85,202.0
shadoworso,100.0,3561.17,293.0
shadowpulse29,85.71428571428571,540.12,80.0
shadowteddy101,100.0,1219.27,140.0
shadowxlucario,66.66666666666666,882.55,116.0
shadowxskills,100.0,3067.09,261.0
shadyone,100.0,,
shaizerzzz,66.66666666666666,195.85999999999999,43.0
shakingthingsup,100.0,,
shaman3soul3,100.0,114.94,22.0
shamboa-58,100.0,2139.7799999999997,180.0
shamez195,100.0,2641.47,206.0
shanedee,100.0,3416.41,310.0
shaneomaniac,100.0,932.4499999999999,59.0
shaniatwainno1fan,66.66666666666666,341.75,33.0
shanic83,100.0,,
shannandoughtycsgo,100.0,194.95000000000002,11.0
shapes2004,100.0,208.83,59.0
shardaurabitch,100.0,3443.7799999999997,277.0
shark854,100.0,467.77,37.0
sharks003,100.0,275.82,24.0
shashankkarthikeyan,50.0,1057.29,87.0
shaunsean,100.0,898.45,86.0
shaunstephen,0.0,1554.05,125.0
shawshank12,0.0,2077.09,176.0
shay181,100.0,3486.57,360.0
shdetectivetaco,100.0,158.88,30.0
shdqnvmfhvlf,100.0,44.97,49.0
shemwuw,100.0,,
shequiladaddy,100.0,193.84,44.0
sherlock111,100.0,1239.25,124.0
sheshenus,75.0,396.68,89.0
shewdew69,100.0,125.89,19.0
shez13,100.0,7048.46,668.0
shialebeoufmeme,100.0,481.76,38.0
shiinaakashi,75.0,868.31,68.0
shiisa,100.0,3911.59,273.0
shikane,100.0,2163.29,209.0
shillenide,100.0,230.87,14.0
shinomegami,100.0,12129.22,1576.0
shiroufubuki1,100.0,1148.34,92.0
shitbitxhz,100.0,459.71,45.0
shitmelnbonsays,50.0,7706.88,288.0
shivermysprinkler,100.0,65.43,15.0
shmaz1,100.0,973.4499999999999,69.0
shnad,100.0,934.26,62.0
shockYO,100.0,2136.39,277.0
shockwave760,100.0,499.68,110.0
shooterhunter,100.0,463.66999999999996,82.0
shotmum,100.0,734.46,97.0
should_not_be_on_my_profile,100.0,534.56,54.0
shroud1,100.0,328.81,52.0
shround,100.0,805.84,83.0
shrubthebush,100.0,349.85,29.0
shucuz,100.0,3552.94,260.0
shudipwnu,100.0,4497.7699999999995,283.0
shumting,100.0,124.91,27.0
shuttah627,66.66666666666666,1385.82,156.0
shutupmeg,100.0,551.67,40.0
shuvosaha1612,66.66666666666666,205.89,70.0
shwiggityshwam,100.0,930.55,57.0
shzh01,66.66666666666666,,
sialiangkuang,100.0,162.87,47.0
sibalnoma,100.0,,
sickbubblez,100.0,989.24,146.0
sickdardsrus,100.0,319.78999999999996,124.0
sickkunt007,100.0,,
sicklygamer,100.0,921.1999999999999,103.0
sicktoilet,100.0,1385.21,149.0
siddhugoge,50.0,330.63,59.0
sidorakh,0.0,1123.24,107.0
sidtheangrygamer,100.0,3529.12,248.0
sikkentm98,0.0,610.63,57.0
silentAggressor,100.0,9095.36,767.0
silenthallows,100.0,888.35,84.0
sillyguy715,100.0,327.81,28.0
silver4ismypeak,66.66666666666666,,
silverkaros,100.0,2528.6,196.0
silverthix,100.0,825.49,77.0
simi_,100.0,244.85,38.0
simon19920,100.0,,
simonrem,75.0,705.3,130.0
simplem8,100.0,,
simplyremi,100.0,138.9,30.0
simplzzz123,100.0,1594.28,110.0
sinforthewin,100.0,392.86,29.0
sinornis,100.0,352.79,25.0
sionisindustries,100.0,878.43,101.0
sir_nickster,100.0,179.88,19.0
sirasscakes,100.0,1489.01,110.0
sirbobfree_james_leeroy_ii,100.0,609.43,88.0
sireatalot,100.0,863.35,80.0
sirgeneral,100.0,29.950000000000003,9.0
sirieous,100.0,1381.79,116.0
sirkibble1,100.0,271.69,63.0
sirkillsalot1337,100.0,,
sirmalcolm,66.66666666666666,2410.58,227.0
sirnayth,100.0,2458.98,226.0
sirnephilim,0.0,1780.02,133.0
sirpeterson,50.0,44.96,26.0
sirscope,100.0,1854.03,138.0
sirstaple,100.0,510.63,79.0
sirswaggins,100.0,455.56,54.0
sirzabblepants,100.0,,
sisgeo,100.0,668.54,89.0
sith_squirrel,0.0,3771.91,314.0
sithjjf,0.0,,
sjknadjksndknas,100.0,1981.3799999999999,200.0
sk0p3d4ft3rsk00l,33.33333333333333,3857.25,321.0
skaarh,100.0,1901.59,274.0
skaeren2190,0.0,4856.93,431.0
skauldrich,100.0,95.91,16.0
skbooty,100.0,190.84,54.0
skelaxum,100.0,1970.05,113.0
skeptile2,100.0,2574.34,226.0
sketchyboy,100.0,1650.0,137.0
sketchyfletchy,75.0,3640.0299999999997,289.0
skiddlezizkewl,100.0,729.43,72.0
skilltablet,100.0,2706.86,256.0
skinarena49,100.0,1244.09,120.0
skittles1696,100.0,4994.88,406.0
skivz,100.0,,
skotavus,0.0,12345.19,1120.0
skratchet,100.0,2592.59,195.0
sku11ey,100.0,,
skuatz,100.0,39.97,10.0
skulluxies,100.0,610.74,66.0
skully21,100.0,1920.52,143.0
skwavicus,100.0,2179.29,217.0
sky_4547,100.0,842.49,70.0
sky_track,88.88888888888889,272.76,66.0
skyactivyo,100.0,,
skydive1111,83.33333333333334,1076.25,121.0
skyfii,100.0,1333.19,114.0
skyfunluc,100.0,39.97,27.0
skyheat,83.33333333333334,6326.32,570.0
skylord30,50.0,369.73,68.0
skylordjosh,100.0,,
skyrise21,100.0,140.91,32.0
slartiblarghfast,50.0,9458.94,926.0
slaveoct26,100.0,637.49,68.0
slaydread,50.0,574.75,58.0
sleepyboy99,50.0,1935.81,137.0
slender_apexPanda,100.0,14.99,2.0
slevin123za,100.0,493.68,42.0
slicer11221,100.0,327.81,45.0
slightlybetterthanjesus,100.0,742.42,95.0
slimeguy361,100.0,178.85999999999999,57.0
slipperypoet,100.0,1836.83,174.0
slovenlydalo,100.0,1587.9099999999999,156.0
slowyt,100.0,292.3,89.0
slushyb,83.33333333333334,633.62,102.0
slycooper982,66.66666666666666,284.92,42.0
slynn1,83.33333333333334,3204.5,267.0
smNTC,100.0,343.76,47.0
smaltninja,100.0,,
smarthio,100.0,673.5,58.0
smartikools,100.0,,
smartypants3473,100.0,,
smashiroshh,100.0,1877.8,172.0
smcs,71.42857142857143,4482.23,328.0
smegmyfoodle,100.0,1215.44,78.0
smellyshorts,77.77777777777779,1121.3799999999999,111.0
smirk_,0.0,833.56,58.0
smith1912,66.66666666666666,4327.42,196.0
smittywerbenjabermanjensen,100.0,342.7,62.0
smity34,100.0,2796.97,209.0
smokeaconeorfuckoff,66.66666666666666,1474.92,114.0
smokecoaleveryday,100.0,1890.79,221.0
smokeypsd,57.14285714285714,4851.17,383.0
smokwedzonly,100.0,446.05,87.0
smuji-chan,100.0,507.68,151.0
smunktait,100.0,1608.99,132.0
smurfdicking,80.0,4039.62,394.0
snakeapple,0.0,485.65,63.0
snakedog,66.66666666666666,414.75,52.0
snakentheninja,100.0,,
snakey1997,100.0,860.56,82.0
snakrobotza3,100.0,1261.06,134.0
snarkcornwtt,100.0,34.98,10.0
sneigg,33.33333333333333,1298.06,148.0
sniparsxx,66.66666666666666,,
snipergod31,87.5,,
sniperkuanyuan,100.0,19.98,13.0
sniperspot111,100.0,1291.23,118.0
sniperwolfez,100.0,1118.75,138.0
sniperxd,0.0,875.5,79.0
snoe,100.0,2347.93,184.0
snoopfogg,50.0,1099.32,94.0
snooptown,100.0,443.73,39.0
snorlakunbanme,100.0,,
snowangelsdream,100.0,2747.62,238.0
snowayyu,100.0,224.81,61.0
snowypadre,100.0,2798.0099999999998,257.0
snruby,100.0,3588.83,284.0
snubbo,60.0,1305.7,155.0
snyper4plg,100.0,943.0,113.0
soadyer,100.0,600.58,65.0
soapyshenen,100.0,109.92999999999999,27.0
sock1345,100.0,895.24,135.0
softchippi,100.0,549.62,60.0
soggzillanator,100.0,1843.71,171.0
sogogamer,100.0,3674.08,327.0
solarr_,100.0,1930.94,171.0
solelywolf,100.0,265.81,41.0
solesdn,100.0,1791.26,217.0
solodsnek,80.0,5899.94,479.0
soloqhero,100.0,476.63,53.0
somanyinstructions,66.66666666666666,,
some_sorta_pie,66.66666666666666,4229.55,339.0
somebritishtwat,100.0,594.5699999999999,71.0
somefaggotalreadytookjimmy,66.66666666666666,1160.47,83.0
somefode,100.0,737.52,69.0
someonelewd,100.0,1043.73,130.0
someoneonly,100.0,860.18,103.0
something_random,66.66666666666666,4280.46,380.0
son113,100.0,99.96000000000001,50.0
sonGohan8D,90.0,259.82,23.0
sonicagent,100.0,1108.15,112.0
sonicmario9000,100.0,1622.18,165.0
sonnymastrangioli,100.0,815.58,45.0
sonyghazi,100.0,465.69,34.0
sophea,100.0,665.53,71.0
sophiadabest,100.0,1204.8,149.0
sopramudar,100.0,615.7,64.0
sorakita7435,100.0,1790.1699999999998,163.0
sorrentor,100.0,1216.14,120.0
sorry404notfoundtryagain,0.0,508.64,48.0
souedu,100.0,118.88,24.0
soulsphere33,100.0,1381.27,92.0
soupstore,75.0,,
sourwarrior,66.66666666666666,571.6,53.0
soveriegn5574,100.0,2402.54,109.0
sovietbus,100.0,360.83,23.0
sp77150,100.0,149.91,35.0
sp8i,100.0,2324.16,232.0
space_jumper,33.33333333333333,1128.17,76.0
spacemonkey,100.0,2690.93,250.0
spacemonkey53,66.66666666666666,2270.52,162.0
spadesace007,100.0,43.95,13.0
spaggethi-senpai,100.0,65.94999999999999,14.0
spaghettimmmgoodsphaget,50.0,1816.9,169.0
spamgms,100.0,606.71,49.0
spamnz,66.66666666666666,1700.96,68.0
spamoutacan,100.0,51.95,7.0
spanduke,66.66666666666666,1887.45,215.0
spangher,100.0,1512.11,114.0
spanks169,100.0,4225.54,350.0
spankwankable,66.66666666666666,2185.53,141.0
sparid,100.0,644.62,55.0
sparkmastertape,100.0,781.4499999999999,79.0
sparksflynn,100.0,1682.11,117.0
spartaaagh,66.66666666666666,500.67,82.0
spartan7126,100.0,875.41,90.0
spartanwarrior662,100.0,495.11,57.0
spath21,100.0,2268.36,111.0
spaz11boom,0.0,426.72,86.0
spazmatron42000,100.0,2433.71,157.0
spazrael_,100.0,1183.1299999999999,134.0
spbko8o,100.0,2342.95,299.0
spect7591,100.0,75.97,21.0
speddoman,66.66666666666666,2597.52,251.0
speedy_3014,100.0,1410.09,145.0
speedyplague,100.0,1838.86,131.0
speedyy,100.0,5460.49,562.0
sperkzdesu,100.0,426.75,46.0
spez95,100.0,2425.19,182.0
sphix,100.0,1297.06,116.0
spicydoggomemes,100.0,1115.3,82.0
spidermanhoodies4sale,100.0,2820.89,321.0
spiderwizard2,100.0,840.55,115.0
spideyhero1,100.0,652.6,141.0
spike_heart,100.0,1217.18,116.0
spinarock,100.0,911.99,90.0
spinefarm,100.0,19362.83,2730.0
spiritofsoup,100.0,460.71999999999997,33.0
spittyboy,66.66666666666666,822.4,100.0
splitdip,100.0,,
splitmyurethra,57.14285714285714,776.32,85.0
sploger,100.0,1640.86,86.0
splonkeydonkey,100.0,1015.49,78.0
spongedil789,100.0,590.73,44.0
sponseredbypornhub_,100.0,376.51,97.0
spoodermen,75.0,2324.9,252.0
spooke512,85.71428571428571,7158.96,1027.0
spooksies,100.0,1437.1,140.0
spookymouse,100.0,751.39,111.0
